row_id,order_id,order_date,customer_id,segment,region_code,product_code,quantity,sales,discount,profit
30803,IN-2013-MK1816092-41390,2021-04-26,MK-1816092,Consumer,R2370,P001089,2,38.00,0.00,3.80
30804,IN-2013-MK1816092-41390,2021-04-26,MK-1816092,Consumer,R2370,P001539,4,28.00,0.00,14.00
30805,ID-2015-KE164207-42059,2023-02-24,KE-164207,Corporate,R0083,P000869,20,280.00,0.40,0.00
30806,IN-2015-DL1331592-42025,2023-01-21,DL-1331592,Consumer,R2350,P001082,4,80.00,0.40,-24.00
30807,IN-2013-CK127607-41439,2021-06-14,CK-127607,Corporate,R0122,P002364,3,57.00,0.00,8.55
30808,IN-2014-NS1864092-41816,2022-06-26,NS-1864092,Corporate,R2353,P002395,4,44.00,0.00,22.00
30809,IN-2014-NS1864092-41816,2022-06-26,NS-1864092,Corporate,R2353,P001566,3,30.00,0.00,15.00
30810,IN-2014-RH195107-41963,2022-11-20,RH-195107,Self-Employed,R0097,P000972,3,42.00,0.00,21.00
30811,IN-2013-DK1309092-41395,2021-05-01,DK-1309092,Consumer,R2348,P000581,2,8.00,0.00,4.00
30812,IN-2014-AJ109457-41793,2022-06-03,AJ-109457,Consumer,R0097,P000365,1,8.00,0.00,4.00
30813,IN-2014-JH1591092-41959,2022-11-16,JH-1591092,Consumer,R2348,P004991,2,30.00,0.00,15.00
30814,IN-2014-JH1591092-41959,2022-11-16,JH-1591092,Consumer,R2348,P000212,2,10.00,0.00,5.00
30815,IN-2014-JH1591092-41959,2022-11-16,JH-1591092,Consumer,R2348,P002975,2,12.00,0.00,6.00
30816,IN-2014-JH1591092-41959,2022-11-16,JH-1591092,Consumer,R2348,P000727,1,17.00,0.00,2.55
30817,IN-2014-JH1591092-41959,2022-11-16,JH-1591092,Consumer,R2348,P000302,4,48.00,0.00,24.00
30818,IN-2014-JH1591092-41959,2022-11-16,JH-1591092,Consumer,R2348,P000108,2,56.00,0.00,8.40
30819,IN-2014-JH1591092-41959,2022-11-16,JH-1591092,Consumer,R2348,P000059,2,28.00,0.00,14.00
30820,IN-2013-DL1349592-41590,2021-11-12,DL-1349592,Corporate,R2361,P001406,11,143.00,0.00,14.30
30821,IN-2013-GD1459092-41586,2021-11-08,GD-1459092,Corporate,R2367,P000086,2,6.00,0.00,0.60
30822,IN-2013-GD1459092-41586,2021-11-08,GD-1459092,Corporate,R2367,P000937,6,66.00,0.00,6.60
30823,IN-2013-MP179657-41620,2021-12-12,MP-179657,Corporate,R0074,P002388,10,120.00,0.00,18.00
30824,IN-2015-JG1580592-42120,2023-04-26,JG-1580592,Corporate,R2354,P004284,20,380.00,0.00,152.00
30825,IN-2015-JG1580592-42120,2023-04-26,JG-1580592,Corporate,R2354,P000375,3,24.00,0.00,2.40
30826,IN-2015-JG1580592-42120,2023-04-26,JG-1580592,Corporate,R2354,P001012,2,20.00,0.00,2.00
30827,IN-2015-JG1580592-42120,2023-04-26,JG-1580592,Corporate,R2354,P004919,2,54.00,0.00,21.60
30828,ID-2015-FO143057-42134,2023-05-10,FO-143057,Consumer,R0112,P000671,4,76.00,0.40,-22.80
30829,ID-2015-FO143057-42134,2023-05-10,FO-143057,Consumer,R0112,P002451,2,18.00,0.40,-4.50
30830,ID-2015-FO143057-42134,2023-05-10,FO-143057,Consumer,R0112,P000875,4,76.00,0.40,0.00
30831,ID-2015-FO143057-42134,2023-05-10,FO-143057,Consumer,R0112,P001022,2,36.00,0.40,-9.00
30832,ID-2014-PT190907-41919,2022-10-07,PT-190907,Consumer,R0085,P001120,6,300.00,0.40,30.00
30833,ID-2015-LT171107-42158,2023-06-03,LT-171107,Consumer,R0105,P001477,6,78.00,0.40,0.00
30834,IN-2015-MR175457-42263,2023-09-16,MR-175457,Self-Employed,R0081,P000095,1,15.00,0.00,6.00
30835,IN-2012-DL1333092-40981,2020-03-13,DL-1333092,Consumer,R2353,P001571,2,44.00,0.00,4.40
30836,ID-2012-SS208757-40930,2020-01-22,SS-208757,Consumer,R0083,P000036,1,3.00,0.40,-0.90
30837,ID-2012-SS208757-40930,2020-01-22,SS-208757,Consumer,R0083,P002069,6,48.00,0.40,4.80
30838,IN-2013-JH1543092-41466,2021-07-11,JH-1543092,Consumer,R2366,P001410,6,156.00,0.00,78.00
30839,IN-2013-JH1543092-41466,2021-07-11,JH-1543092,Consumer,R2366,P000478,2,20.00,0.00,10.00
30840,IN-2013-JH1543092-41466,2021-07-11,JH-1543092,Consumer,R2366,P001383,2,12.00,0.00,6.00
30841,IN-2013-CS1249092-41485,2021-07-30,CS-1249092,Corporate,R2360,P001007,19,152.00,0.00,76.00
30842,IN-2013-CS1249092-41485,2021-07-30,CS-1249092,Corporate,R2360,P000514,19,133.00,0.00,66.50
30843,IN-2015-JW1607592-42301,2023-10-24,JW-1607592,Consumer,R2367,P002440,4,128.00,0.00,51.20
30844,IN-2015-JW1607592-42301,2023-10-24,JW-1607592,Consumer,R2367,P000645,8,152.00,0.00,60.80
30845,ID-2012-AH100757-41163,2020-09-11,AH-100757,Corporate,R0084,P001079,19,437.00,0.40,43.70
30846,ID-2012-AH100757-41163,2020-09-11,AH-100757,Corporate,R0084,P002003,10,780.00,0.40,78.00
30847,ID-2013-KH1669092-41601,2021-11-23,KH-1669092,Corporate,R2349,P004211,12,336.00,0.40,-100.80
30848,ID-2012-AF1087092-41058,2020-05-29,AF-1087092,Consumer,R2350,P002821,2,6.00,0.40,0.60
30849,IN-2013-MC1742592-41543,2021-09-26,MC-1742592,Corporate,R2366,P000440,18,342.00,0.00,34.20
30850,IN-2013-MC1742592-41543,2021-09-26,MC-1742592,Corporate,R2366,P000465,2,50.00,0.00,25.00
30851,IN-2013-MC1742592-41543,2021-09-26,MC-1742592,Corporate,R2366,P001746,8,96.00,0.00,48.00
30852,IN-2014-CM1265592-41875,2022-08-24,CM-1265592,Self-Employed,R2363,P011238,1,9.00,0.00,4.50
30853,IN-2014-CM1265592-41875,2022-08-24,CM-1265592,Self-Employed,R2363,P000047,2,8.00,0.00,1.20
30854,ID-2013-JL158507-41395,2021-05-01,JL-158507,Consumer,R0118,P000405,2,24.00,0.40,-7.20
30855,ID-2015-MD1735092-42271,2023-09-24,MD-1735092,Consumer,R2350,P010999,2,24.00,0.40,0.00
30856,ID-2015-MD1735092-42271,2023-09-24,MD-1735092,Consumer,R2350,P000168,2,36.00,0.40,-9.00
30857,IN-2012-BM1178592-40989,2020-03-21,BM-1178592,Consumer,R2360,P010412,1,38.00,0.00,5.70
30858,IN-2012-BM1178592-40989,2020-03-21,BM-1178592,Consumer,R2360,P005317,2,86.00,0.00,8.60
30859,IN-2012-BD1163592-41222,2020-11-09,BD-1163592,Consumer,R2374,P013129,2,12.00,0.00,6.00
30860,IN-2012-BD1163592-41222,2020-11-09,BD-1163592,Consumer,R2374,P003676,6,150.00,0.00,15.00
30861,ID-2015-EJ1415592-42299,2023-10-22,EJ-1415592,Consumer,R2350,P002434,2,20.00,0.40,0.00
30862,IN-2014-DP131657-41780,2022-05-21,DP-131657,Consumer,R0074,P001857,2,16.00,0.00,8.00
30863,ID-2013-JO1528092-41487,2021-08-01,JO-1528092,Consumer,R2362,P003387,2,60.00,0.60,-6.00
30864,IN-2015-ML1804092-42048,2023-02-13,ML-1804092,Corporate,R2366,P000549,11,198.00,0.00,29.70
30865,IN-2015-ML1804092-42048,2023-02-13,ML-1804092,Corporate,R2366,P000527,7,21.00,0.00,2.10
30866,IN-2015-ML1804092-42048,2023-02-13,ML-1804092,Corporate,R2366,P000393,7,28.00,0.00,2.80
30867,ID-2013-VP2173092-41609,2021-12-01,VP-2173092,Self-Employed,R2359,P005340,1,34.00,0.40,-10.20
30868,IN-2014-JJ1544592-41856,2022-08-05,JJ-1544592,Consumer,R2366,P001618,2,12.00,0.00,6.00
30869,IN-2014-JJ1544592-41856,2022-08-05,JJ-1544592,Consumer,R2366,P012402,1,10.00,0.00,5.00
30870,ID-2015-HA1490592-42287,2023-10-10,HA-1490592,Consumer,R2362,P001842,4,48.00,0.60,-9.60
30871,ID-2015-HA1490592-42287,2023-10-10,HA-1490592,Consumer,R2362,P004506,6,180.00,0.60,-36.00
30872,ID-2015-HA1490592-42287,2023-10-10,HA-1490592,Consumer,R2362,P009470,2,6.00,0.60,-2.70
30873,ID-2015-HA1490592-42287,2023-10-10,HA-1490592,Consumer,R2362,P000910,4,24.00,0.60,-4.80
30874,ID-2015-HA1490592-42287,2023-10-10,HA-1490592,Consumer,R2362,P000944,6,66.00,0.60,-33.00
30875,IN-2013-TT212657-41607,2021-11-29,TT-212657,Corporate,R0074,P001829,2,40.00,0.00,20.00
30876,IN-2013-TT212657-41607,2021-11-29,TT-212657,Corporate,R0074,P002224,11,198.00,0.00,29.70
30877,ID-2012-HG1496592-41271,2020-12-28,HG-1496592,Corporate,R2347,P000424,11,220.00,0.40,22.00
30878,ID-2012-HG1496592-41271,2020-12-28,HG-1496592,Corporate,R2347,P000121,5,635.00,0.40,63.50
30879,IN-2015-KA165257-42276,2023-09-29,KA-165257,Consumer,R0126,P001501,6,66.00,0.00,26.40
30880,IN-2013-LA1678092-41499,2021-08-13,LA-1678092,Corporate,R2353,P001735,12,1116.00,0.00,111.60
30881,ID-2015-SC200507-42054,2023-02-19,SC-200507,Self-Employed,R0085,P001964,4,72.00,0.40,-21.60
30882,IN-2012-JM1558092-40932,2020-01-24,JM-1558092,Consumer,R2348,P001993,14,672.00,0.00,336.00
30883,IN-2012-JM1558092-40932,2020-01-24,JM-1558092,Consumer,R2348,P000462,2,4.00,0.00,0.60
30884,IN-2012-JM1558092-40932,2020-01-24,JM-1558092,Consumer,R2348,P004366,8,104.00,0.00,52.00
30885,IN-2015-AC104507-42361,2023-12-23,AC-104507,Consumer,R0102,P000470,2,16.00,0.40,-4.80
30886,IN-2015-AC104507-42361,2023-12-23,AC-104507,Consumer,R0102,P001068,10,350.00,0.40,-105.00
30887,ID-2012-SH203957-41138,2020-08-17,SH-203957,Consumer,R0078,P002324,4,80.00,0.40,-20.00
30888,ID-2012-SH203957-41138,2020-08-17,SH-203957,Consumer,R0078,P000784,4,20.00,0.40,2.00
30889,IN-2014-EA1403592-41772,2022-05-13,EA-1403592,Corporate,R2352,P005317,20,860.00,0.00,86.00
30890,ID-2014-KB1640592-41808,2022-06-18,KB-1640592,Self-Employed,R2349,P000622,1,8.00,0.40,0.80
30891,ID-2014-KB1640592-41808,2022-06-18,KB-1640592,Self-Employed,R2349,P000315,3,42.00,0.40,4.20
30892,ID-2014-KB1640592-41808,2022-06-18,KB-1640592,Self-Employed,R2349,P000808,1,12.00,0.40,1.20
30893,ID-2014-KB1640592-41808,2022-06-18,KB-1640592,Self-Employed,R2349,P002091,4,40.00,0.40,-12.00
30894,IN-2013-BW112007-41406,2021-05-12,BW-112007,Consumer,R0097,P000156,2,14.00,0.00,1.40
30895,IN-2013-BW112007-41406,2021-05-12,BW-112007,Consumer,R0097,P001355,1,15.00,0.00,2.25
30896,IN-2015-JH159857-42354,2023-12-16,JH-159857,Consumer,R0074,P002308,1,19.00,0.00,2.85
30897,IN-2012-HA1492092-41052,2020-05-23,HA-1492092,Consumer,R2361,P000441,2,22.00,0.00,11.00
30898,IN-2012-HA1492092-41052,2020-05-23,HA-1492092,Consumer,R2361,P000415,2,66.00,0.00,33.00
30899,IN-2012-HA1492092-41052,2020-05-23,HA-1492092,Consumer,R2361,P011890,4,52.00,0.00,5.20
30900,IN-2012-MJ177407-41247,2020-12-04,MJ-177407,Consumer,R0074,P000212,10,50.00,0.00,25.00
30901,ID-2014-RR193157-41923,2022-10-11,RR-193157,Consumer,R0087,P001002,1,6.00,0.40,-1.80
30902,ID-2014-RR193157-41923,2022-10-11,RR-193157,Consumer,R0087,P000743,1,18.00,0.40,1.80
30903,ID-2015-SS205907-42361,2023-12-23,SS-205907,Consumer,R0111,P001898,2,58.00,0.40,-17.40
30904,ID-2015-SS205907-42361,2023-12-23,SS-205907,Consumer,R0111,P001980,4,64.00,0.40,0.00
30905,IN-2013-PS187607-41402,2021-05-08,PS-187607,Consumer,R0099,P000721,8,152.00,0.00,76.00
30906,IN-2013-GT1475592-41597,2021-11-19,GT-1475592,Consumer,R2350,P002900,4,788.00,0.40,78.80
30907,IN-2013-NG184307-41551,2021-10-04,NG-184307,Consumer,R0081,P001099,4,104.00,0.00,52.00
30908,ID-2014-FG1426092-41723,2022-03-25,FG-1426092,Self-Employed,R2350,P002513,2,18.00,0.40,-5.40
30909,ID-2015-KB1660092-42283,2023-10-06,KB-1660092,Corporate,R2350,P000510,2,44.00,0.40,-13.20
30910,IN-2012-CC1237092-41149,2020-08-28,CC-1237092,Consumer,R2351,P003207,4,40.00,0.00,4.00
30911,IN-2012-EB139307-41060,2020-05-31,EB-139307,Consumer,R0118,P001784,2,18.00,0.40,-4.50
30912,IN-2014-KA1652592-41641,2022-01-02,KA-1652592,Consumer,R2353,P002735,2,58.00,0.00,8.70
30913,IN-2014-KA1652592-41641,2022-01-02,KA-1652592,Consumer,R2353,P001363,2,34.00,0.00,3.40
30914,IN-2014-KA1652592-41641,2022-01-02,KA-1652592,Consumer,R2353,P000694,2,50.00,0.00,25.00
30915,IN-2014-KA1652592-41641,2022-01-02,KA-1652592,Consumer,R2353,P007214,4,136.00,0.00,68.00
30916,IN-2014-KA1652592-41641,2022-01-02,KA-1652592,Consumer,R2353,P001533,4,16.00,0.00,1.60
30917,IN-2015-TT2107092-42355,2023-12-17,TT-2107092,Consumer,R2352,P002425,2,64.00,0.00,25.60
30918,ID-2015-AD1018092-42277,2023-09-30,AD-1018092,Self-Employed,R2350,P005214,4,16.00,0.40,0.00
30919,IN-2014-JP1613592-41797,2022-06-07,JP-1613592,Self-Employed,R2353,P004222,1,44.00,0.00,4.40
30920,IN-2014-JP1613592-41797,2022-06-07,JP-1613592,Self-Employed,R2353,P000083,2,38.00,0.00,19.00
30921,IN-2014-JP1613592-41797,2022-06-07,JP-1613592,Self-Employed,R2353,P003699,2,18.00,0.00,1.80
30922,IN-2015-JM1565592-42038,2023-02-03,JM-1565592,Corporate,R2353,P000528,7,91.00,0.00,36.40
30923,ID-2015-AB106007-42129,2023-05-05,AB-106007,Corporate,R0093,P002784,8,256.00,0.40,-76.80
30924,IN-2012-XP2186592-41244,2020-12-01,XP-2186592,Consumer,R2353,P002066,6,168.00,0.00,16.80
30925,IN-2015-PA190607-42319,2023-11-11,PA-190607,Self-Employed,R0100,P000473,2,18.00,0.00,7.20
30926,IN-2015-PA190607-42319,2023-11-11,PA-190607,Self-Employed,R0100,P000351,3,30.00,0.00,12.00
30927,IN-2013-KB1660092-41563,2021-10-16,KB-1660092,Corporate,R2348,P006897,8,64.00,0.00,32.00
30928,IN-2015-TB2162592-42161,2023-06-06,TB-2162592,Consumer,R2360,P000296,2,30.00,0.00,12.00
30929,ID-2014-RD199307-41809,2022-06-19,RD-199307,Consumer,R0098,P000252,4,68.00,0.40,-20.40
30930,IN-2015-MS1798092-42014,2023-01-10,MS-1798092,Corporate,R2353,P000141,8,96.00,0.00,9.60
30931,ID-2014-PT1909092-41770,2022-05-11,PT-1909092,Consumer,R2349,P012295,8,80.00,0.40,-24.00
30932,IN-2012-TT2126592-41247,2020-12-04,TT-2126592,Corporate,R2356,P000208,8,256.00,0.00,128.00
30933,IN-2012-NH1861092-41187,2020-10-05,NH-1861092,Corporate,R2348,P006648,5,30.00,0.00,3.00
30934,IN-2012-NH1861092-41187,2020-10-05,NH-1861092,Corporate,R2348,P000213,12,132.00,0.00,13.20
30935,IN-2012-NH1861092-41187,2020-10-05,NH-1861092,Corporate,R2348,P001681,3,12.00,0.00,1.20
30936,IN-2012-NH1861092-41187,2020-10-05,NH-1861092,Corporate,R2348,P001033,17,425.00,0.00,42.50
30937,IN-2012-NH1861092-41187,2020-10-05,NH-1861092,Corporate,R2348,P002992,7,56.00,0.00,5.60
30938,IN-2012-NH1861092-41187,2020-10-05,NH-1861092,Corporate,R2348,P001367,15,270.00,0.00,135.00
30939,ID-2015-GP1474092-42313,2023-11-05,GP-1474092,Corporate,R2349,P005327,10,300.00,0.40,-75.00
30940,ID-2015-GP1474092-42313,2023-11-05,GP-1474092,Corporate,R2349,P001091,8,152.00,0.40,-45.60
30941,ID-2015-GP1474092-42313,2023-11-05,GP-1474092,Corporate,R2349,P000322,16,496.00,0.40,0.00
30942,ID-2014-DR1294092-41792,2022-06-02,DR-1294092,Self-Employed,R2350,P002163,2,12.00,0.40,1.20
30943,ID-2014-DR1294092-41792,2022-06-02,DR-1294092,Self-Employed,R2350,P001414,1,35.00,0.40,3.50
30944,IN-2012-FH143657-41058,2020-05-29,FH-143657,Corporate,R0074,P001997,9,54.00,0.00,27.00
30945,ID-2015-DB1355592-42026,2023-01-22,DB-1355592,Corporate,R2349,P000705,7,189.00,0.40,-47.25
30946,ID-2015-DB1355592-42026,2023-01-22,DB-1355592,Corporate,R2349,P002768,1,18.00,0.40,0.00
30947,ID-2014-CJ1187592-41831,2022-07-11,CJ-1187592,Corporate,R2349,P001524,7,140.00,0.40,14.00
30948,ID-2014-CJ1187592-41831,2022-07-11,CJ-1187592,Corporate,R2349,P000383,2,50.00,0.40,-15.00
30949,IN-2014-KL1655592-41857,2022-08-06,KL-1655592,Corporate,R2369,P001598,14,224.00,0.00,22.40
30950,IN-2013-NC1862592-41455,2021-06-30,NC-1862592,Corporate,R2352,P002012,12,336.00,0.00,168.00
30951,IN-2013-NC1862592-41455,2021-06-30,NC-1862592,Corporate,R2352,P001871,12,60.00,0.00,30.00
30952,ID-2015-AG1030092-42132,2023-05-08,AG-1030092,Corporate,R2350,P005401,17,170.00,0.40,0.00
30953,ID-2015-AG1030092-42132,2023-05-08,AG-1030092,Corporate,R2350,P002224,11,198.00,0.40,0.00
30954,ID-2015-AG1030092-42132,2023-05-08,AG-1030092,Corporate,R2350,P000877,5,45.00,0.40,-13.50
30955,ID-2015-AG1030092-42132,2023-05-08,AG-1030092,Corporate,R2350,P002805,18,270.00,0.40,0.00
30956,IN-2015-TN2104092-42347,2023-12-09,TN-2104092,Self-Employed,R2353,P007915,3,147.00,0.00,14.70
30957,IN-2014-AS1063092-41989,2022-12-16,AS-1063092,Self-Employed,R2372,P000904,1,22.00,0.00,2.20
30958,IN-2014-AS1063092-41989,2022-12-16,AS-1063092,Self-Employed,R2372,P006472,1,4.00,0.00,0.40
30959,IN-2014-AG1027092-41649,2022-01-10,AG-1027092,Consumer,R2352,P002308,8,152.00,0.00,15.20
30960,IN-2014-AG1027092-41649,2022-01-10,AG-1027092,Consumer,R2352,P000216,2,56.00,0.00,28.00
30961,ID-2013-DP130007-41310,2021-02-05,DP-130007,Consumer,R0130,P000907,2,32.00,0.60,-3.20
30962,ID-2013-DP130007-41310,2021-02-05,DP-130007,Consumer,R0130,P000680,1,15.00,0.40,-4.50
30963,IN-2013-SC2030592-41541,2021-09-24,SC-2030592,Consumer,R2354,P001301,10,440.00,0.00,220.00
30964,ID-2015-MC1727592-42290,2023-10-13,MC-1727592,Consumer,R2355,P000866,4,720.00,0.40,0.00
30965,ID-2015-MC1727592-42290,2023-10-13,MC-1727592,Consumer,R2355,P001329,2,54.00,0.40,-16.20
30966,IN-2015-JG1580592-42327,2023-11-19,JG-1580592,Corporate,R2347,P001445,5,75.00,0.40,0.00
30967,IN-2015-JG1580592-42327,2023-11-19,JG-1580592,Corporate,R2347,P012491,8,320.00,0.40,-96.00
30968,IN-2015-JG1580592-42327,2023-11-19,JG-1580592,Corporate,R2347,P000936,8,152.00,0.40,0.00
30969,ID-2014-TG216407-41991,2022-12-18,TG-216407,Consumer,R0094,P000534,2,18.00,0.40,-5.40
30970,ID-2014-TG216407-41991,2022-12-18,TG-216407,Consumer,R0094,P000212,2,10.00,0.40,1.00
30971,IN-2013-DP130007-41344,2021-03-11,DP-130007,Consumer,R0097,P000056,4,20.00,0.00,10.00
30972,ID-2015-PC1900092-42231,2023-08-15,PC-1900092,Self-Employed,R2349,P000095,2,30.00,0.40,0.00
30973,ID-2015-PC1900092-42231,2023-08-15,PC-1900092,Self-Employed,R2349,P001411,4,80.00,0.40,0.00
30974,ID-2014-RH194957-41803,2022-06-13,RH-194957,Consumer,R0098,P000826,2,22.00,0.40,2.20
30975,ID-2014-RH194957-41803,2022-06-13,RH-194957,Consumer,R0098,P002239,6,60.00,0.40,-15.00
30976,ID-2014-RH194957-41803,2022-06-13,RH-194957,Consumer,R0098,P000088,14,672.00,0.40,67.20
30977,IN-2014-AB106007-41725,2022-03-27,AB-106007,Corporate,R0081,P000613,19,342.00,0.00,34.20
30978,IN-2014-AB106007-41725,2022-03-27,AB-106007,Corporate,R0081,P000464,9,126.00,0.00,63.00
30979,IN-2014-AB106007-41725,2022-03-27,AB-106007,Corporate,R0081,P002401,3,99.00,0.00,14.85
30980,IN-2014-AB106007-41725,2022-03-27,AB-106007,Corporate,R0081,P000980,5,80.00,0.00,8.00
30981,IN-2014-AB106007-41725,2022-03-27,AB-106007,Corporate,R0081,P000979,19,266.00,0.00,26.60
30982,IN-2014-SA208307-41884,2022-09-02,SA-208307,Consumer,R0081,P000378,4,8.00,0.00,4.00
30983,ID-2012-KB1660092-41230,2020-11-17,KB-1660092,Corporate,R2359,P004182,11,1034.00,0.40,103.40
30984,ID-2012-KB1660092-41230,2020-11-17,KB-1660092,Corporate,R2359,P000738,14,126.00,0.40,12.60
30985,ID-2012-KB1660092-41230,2020-11-17,KB-1660092,Corporate,R2359,P000671,9,171.00,0.40,-51.30
30986,ID-2015-GM1445592-42334,2023-11-26,GM-1445592,Self-Employed,R2362,P000953,3,45.00,0.60,-9.00
30987,ID-2015-GM1445592-42334,2023-11-26,GM-1445592,Self-Employed,R2362,P001099,3,78.00,0.60,-39.00
30988,ID-2015-GM1445592-42334,2023-11-26,GM-1445592,Self-Employed,R2362,P000045,1,15.00,0.60,-6.75
30989,ID-2013-KL1664592-41324,2021-02-19,KL-1664592,Consumer,R2364,P002367,6,36.00,0.40,3.60
30990,ID-2013-KL1664592-41324,2021-02-19,KL-1664592,Consumer,R2364,P000597,4,16.00,0.40,-4.00
30991,ID-2013-KL1664592-41324,2021-02-19,KL-1664592,Consumer,R2364,P000370,1,12.00,0.40,-3.60
30992,ID-2013-KL1664592-41324,2021-02-19,KL-1664592,Consumer,R2364,P004820,6,60.00,0.40,-15.00
30993,ID-2013-KL1664592-41324,2021-02-19,KL-1664592,Consumer,R2364,P001075,4,100.00,0.40,10.00
30994,IN-2015-JH1598592-42346,2023-12-08,JH-1598592,Consumer,R2358,P000090,4,32.00,0.00,3.20
30995,ID-2015-RP1939092-42354,2023-12-16,RP-1939092,Consumer,R2349,P000125,4,8.00,0.40,0.00
30996,ID-2015-RP1939092-42354,2023-12-16,RP-1939092,Consumer,R2349,P000679,2,22.00,0.40,0.00
30997,ID-2015-RP1939092-42354,2023-12-16,RP-1939092,Consumer,R2349,P000348,2,8.00,0.40,-2.40
30998,ID-2015-RP1939092-42354,2023-12-16,RP-1939092,Consumer,R2349,P002037,2,12.00,0.40,0.00
30999,ID-2013-DB132707-41461,2021-07-06,DB-132707,Self-Employed,R0102,P000315,4,56.00,0.40,5.60
31000,IN-2015-NC1862592-42242,2023-08-26,NC-1862592,Corporate,R2353,P000576,12,72.00,0.00,28.80
31001,IN-2015-LS1724592-42105,2023-04-11,LS-1724592,Consumer,R2357,P000835,2,184.00,0.00,27.60
31002,IN-2015-LS1724592-42105,2023-04-11,LS-1724592,Consumer,R2357,P004580,4,116.00,0.00,46.40
31003,IN-2015-LS1724592-42105,2023-04-11,LS-1724592,Consumer,R2357,P013546,2,42.00,0.00,16.80
31004,ID-2013-AF108857-41370,2021-04-06,AF-108857,Consumer,R0088,P002189,2,18.00,0.40,-4.50
31005,ID-2014-GZ144707-41978,2022-12-05,GZ-144707,Consumer,R0106,P000392,6,120.00,0.40,12.00
31006,ID-2014-GZ144707-41978,2022-12-05,GZ-144707,Consumer,R0106,P001450,2,144.00,0.40,14.40
31007,ID-2014-GZ144707-41978,2022-12-05,GZ-144707,Consumer,R0106,P000631,2,14.00,0.40,-4.20
31008,ID-2014-GZ144707-41978,2022-12-05,GZ-144707,Consumer,R0106,P003021,2,90.00,0.40,-27.00
31009,IN-2015-CG1204092-42032,2023-01-28,CG-1204092,Self-Employed,R2348,P000219,3,48.00,0.00,19.20
31010,IN-2014-JC1538592-41821,2022-07-01,JC-1538592,Consumer,R2351,P001518,2,262.00,0.00,39.30
31011,IN-2014-JC1538592-41821,2022-07-01,JC-1538592,Consumer,R2351,P001839,8,144.00,0.00,14.40
31012,IN-2014-JC1538592-41821,2022-07-01,JC-1538592,Consumer,R2351,P004179,4,124.00,0.00,62.00
31013,IN-2013-SG2060592-41507,2021-08-21,SG-2060592,Consumer,R2356,P007123,8,112.00,0.00,56.00
31014,IN-2012-TS211607-41179,2020-09-27,TS-211607,Corporate,R0100,P000041,11,110.00,0.00,16.50
31015,IN-2012-TS211607-41179,2020-09-27,TS-211607,Corporate,R0100,P000383,10,250.00,0.00,25.00
31016,IN-2012-TS211607-41179,2020-09-27,TS-211607,Corporate,R0100,P001113,12,228.00,0.00,114.00
31017,ID-2015-OT1873092-42313,2023-11-05,OT-1873092,Consumer,R2350,P000312,4,16.00,0.40,0.00
31018,ID-2013-RH1955592-41291,2021-01-17,RH-1955592,Consumer,R2364,P004251,2,10.00,0.40,-3.00
31019,ID-2013-RH1955592-41291,2021-01-17,RH-1955592,Consumer,R2364,P001689,2,38.00,0.40,-11.40
31020,ID-2013-RH1955592-41291,2021-01-17,RH-1955592,Consumer,R2364,P000172,2,32.00,0.40,3.20
31021,ID-2013-RH1955592-41291,2021-01-17,RH-1955592,Consumer,R2364,P003290,2,56.00,0.40,-14.00
31022,IN-2012-ES140807-41059,2020-05-30,ES-140807,Corporate,R0095,P000764,14,266.00,0.40,26.60
31023,ID-2015-DW135857-42230,2023-08-14,DW-135857,Corporate,R0133,P002976,11,275.00,0.40,-82.50
31024,ID-2015-DW135857-42230,2023-08-14,DW-135857,Corporate,R0133,P000217,4,36.00,0.40,-10.80
31025,IN-2015-GB1453092-42335,2023-11-27,GB-1453092,Corporate,R2361,P011763,5,70.00,0.00,7.00
31026,ID-2014-GZ145457-41845,2022-07-25,GZ-145457,Corporate,R0094,P001635,14,84.00,0.40,8.40
31027,ID-2014-GZ145457-41845,2022-07-25,GZ-145457,Corporate,R0094,P003121,10,70.00,0.40,7.00
31028,IN-2014-CD119807-41768,2022-05-09,CD-119807,Consumer,R0097,P001616,4,36.00,0.00,18.00
31029,IN-2014-CD119807-41768,2022-05-09,CD-119807,Consumer,R0097,P001958,2,28.00,0.00,14.00
31030,IN-2014-TS211607-41875,2022-08-24,TS-211607,Corporate,R0091,P002091,11,110.00,0.00,55.00
31031,IN-2014-TS211607-41875,2022-08-24,TS-211607,Corporate,R0091,P002099,16,208.00,0.00,20.80
31032,ID-2014-HH150107-41923,2022-10-11,HH-150107,Corporate,R0093,P001446,20,300.00,0.40,30.00
31033,IN-2014-TS212057-41852,2022-08-01,TS-212057,Corporate,R0097,P003017,10,60.00,0.00,6.00
31034,IN-2014-TS212057-41852,2022-08-01,TS-212057,Corporate,R0097,P000511,1,17.00,0.00,8.50
31035,IN-2014-TS212057-41852,2022-08-01,TS-212057,Corporate,R0097,P001871,16,80.00,0.00,40.00
31036,IN-2015-SL2015592-42257,2023-09-10,SL-2015592,Self-Employed,R2361,P006228,2,30.00,0.00,12.00
31037,IN-2015-SL2015592-42257,2023-09-10,SL-2015592,Self-Employed,R2361,P001483,4,196.00,0.00,19.60
31038,IN-2012-TB215207-41215,2020-11-02,TB-215207,Consumer,R0082,P002185,1,13.00,0.00,1.95
